listing_id,type,name,rooms,amenities,price,rating_reviews,superhost,latitude,longitude,property_type,neighborhood,guest_qty,studio_vs_apt,bedroom_qty,bed_qty,bathroom_qty,average_review,review_qty
50863511,Entire rental unit in Staten Island,Safe Haven,6 guests · 2 bedrooms · 3 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$243 ,$243 / night$243 per night,False,40.56082,-74.11994,Entire rental unit,Staten Island,6,Apartment,2,3,1,,0
46035129,Private room in Dyker Heights,"""Beautiful Traveler Room"" Brooklyn Medical Student",1 guest · 1 bedroom · 1 bed · 1 shared bath,Wifi · Kitchen · Heating,$51 ,4.85 (48 reviews)$51 / night$51 per night,False,40.62787,-74.00814,Private room,Dyker Heights,1,Apartment,1,1,1,4.85 ,48
19691525,Private room in Stapleton,Small room in Historical home on Staten Island,1 guest · 1 bedroom · 1 bed · 1 shared bath,Wifi · Air conditioning · Kitchen · Heating,$49 ,4.75 (16 reviews)$49 / night$49 per night,True,40.63019,-74.08074,Private room,Stapleton,1,Apartment,1,1,1,4.75 ,16
28030470,Entire rental unit in Roselle,The Hidden Gem.,2 guests · 1 bedroom · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$110 ,4.94 (62 reviews)$110 / night$110 per night,True,40.6564,-74.2482,Entire rental unit,Roselle,2,Apartment,1,1,1,4.94 ,62
3485449,Private room in Tremont,The Most Affordable Private Room ,2 guests · 1 bedroom · 1 bed · 1 bath,Wifi · Air conditioning · Heating,$85 ,4.70 (10 reviews)$85 / night$85 per night,False,40.85229,-73.90771,Private room,Tremont,2,Apartment,1,1,1,4.70 ,10
33138874,Entire rental unit in Soundview,The Heart of the Bronx,5 guests · 2 bedrooms · 4 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$126 ,4.86 (109 reviews)$126 / night$126 per night,True,40.82639,-73.87021,Entire rental unit,Soundview,5,Apartment,2,4,1,4.86 ,109
34392044,Private room in Hunts Point,Lovely and affordable place in the Bronx,2 guests · 1 bedroom · 1 bed · 1 shared bath,Wifi · Air conditioning · Kitchen · Heating,$45 ,4.44 (43 reviews)$45 / night$45 per night,False,40.81266,-73.88689,Private room,Hunts Point,2,Apartment,1,1,1,4.44 ,43
26893530,Private room in Concourse,Affordable King Size Room(5mins)Yankee Stadium,2 guests · 1 bedroom · 1 bed · 1 private bath,Wifi · Air conditioning · Heating,$60 ,4.96 (85 reviews)$60 / night$60 per night,False,40.83056,-73.92105,Private room,Concourse,2,Apartment,1,1,1,4.96 ,85
11194693,Entire townhouse in Morrisania,NYC Private Apt by Subway and Yankee Stadium,6 guests · Studio · 3 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$89 ,4.74 (233 reviews)$89 / night$89 per night,True,40.82319,-73.90341,Entire townhouse,Morrisania,6,Studio,1,3,1,4.74 ,233
28466730,Private room in The Bronx,The Indigo Room (Belmont / Little Italy),2 guests · 1 bedroom · 2 beds · 1 shared bath,Wifi · Air conditioning · Kitchen · Heating,$50 ,4.90 (84 reviews)$50 / night$50 per night,False,40.85431,-73.88679,Private room,The Bronx,2,Apartment,1,2,1,4.90 ,84
46158013,Private room in Hunts Point,"Modern, cozy room in historical home with backyard",1 guest · 1 bedroom · 1 bed · 1 shared bath,Wifi · Air conditioning · Kitchen · Heating,$38 ,$38 / night$38 per night,False,40.8187,-73.88927,Private room,Hunts Point,1,Apartment,1,1,1,,0
42670856,Entire rental unit in Wakefield,Nice paradis,2 guests · 1 bedroom · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$150 ,4.59 (17 reviews)$150 / night$150 per night,False,40.89842,-73.8525,Entire rental unit,Wakefield,2,Apartment,1,1,1,4.59 ,17
50797765,Entire rental unit in Baychester,Cozy & Eclectic One Bedroom Apartment (Bronx)!,3 guests · 1 bedroom · 2 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$105 ,4.67 (3 reviews)$105 / night$105 per night,False,40.86398,-73.84999,Entire rental unit,Baychester,3,Apartment,1,2,1,4.67,3
46897706,Entire rental unit in Melrose,Beautiful Apartment near Shopping District,2 guests · 1 bedroom · 0 beds · 1 bath,Wifi · Kitchen · Heating,$90 ,4.32 (31 reviews)$90 / night$90 per night,False,40.81999,-73.91787,Entire rental unit,Melrose,2,Apartment,1,0,1,4.32 ,31
958444,Entire rental unit in City Island,Great 1BD waterfront City Island NY Apt-8,2 guests · 1 bedroom · 2 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$106 ,4.90 (101 reviews)$106 / night$106 per night,True,40.8524,-73.78768,Entire rental unit,City Island,2,Apartment,1,2,1,4.90 ,101
4656361,Entire rental unit in Washington Heights,"Large, Cozy One Bedroom Apartment",2 guests · 1 bedroom · 0 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$44 ,4.39 (34 reviews)$44 / night$44 per night,False,40.85282,-73.92906,Entire rental unit,Washington Heights,2,Apartment,1,0,1,4.39 ,34
47289019,Entire rental unit in Inwood,Warm cozy Inwood apartment near A train,2 guests · 1 bedroom · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$126 ,4.73 (51 reviews)$126 / night$126 per night,False,40.86866,-73.92252,Entire rental unit,Inwood,2,Apartment,1,1,1,4.73 ,51
48502030,Private room in Mott Haven,Large and bright private bedroom in Prime location,4 guests · 1 bedroom · 2 shared baths,Wifi · Air conditioning · Kitchen · Heating,$65 ,4.50 (10 reviews)$65 / night$65 per night,True,40.81112,-73.92822,Private room,Mott Haven,4,Apartment,1,1,2,4.50 ,10
47785690,Entire rental unit in Upper West Side,Gorgeous Penthouse Columbus Circle,2 guests · 1 bedroom · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$159 ,$159 / night$159 per night,True,40.77147,-73.98867,Entire rental unit,Upper West Side,2,Apartment,1,1,1,,0
47052801,Entire rental unit in Midtown,Modern One Bedroom near Rockefeller Center,3 guests · 1 bedroom · 1 bed · 1.5 baths,Wifi · Air conditioning · Kitchen · Heating,$210 ,$210 / night$210 per night,False,40.75682,-73.97854,Entire rental unit,Midtown,3,Apartment,1,1,1,,0
45547548,Entire rental unit in Hell's Kitchen,Two bedroom apartment in Midtown West,4 guests · 2 bedrooms · 2 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$150 ,5.0 (3 reviews)$150 / night$150 per night,False,40.76545,-73.98847,Entire rental unit,Hell's Kitchen,4,Apartment,2,2,1,5.0,3
45453210,Entire rental unit in Hell's Kitchen,Two Bedroom apartment,4 guests · 2 bedrooms · 2 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$150 ,$150 / night$150 per night,False,40.76542,-73.98986,Entire rental unit,Hell's Kitchen,4,Apartment,2,2,1,,0
18820446,Entire place in Midtown,Splendid studio in midtown Manhattan,1 guest · Studio · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$90 ,5.0 (4 reviews)$90 / night$90 per night,False,40.7483,-73.97607,Entire place,Midtown,1,Studio,1,1,1,5.0,4
48601052,Entire rental unit in Midtown,Lovely midtown one bedroom,3 guests · 1 bedroom · 2 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$160 ,$160 / night$160 per night,False,40.7499,-73.97545,Entire rental unit,Midtown,3,Apartment,1,2,1,,0
46327032,Entire rental unit in Midtown,Studio Apartment in the Heart of Midtown Manhattan,2 guests · Studio · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$240 ,$240 / night$240 per night,False,40.75686,-73.97991,Entire rental unit,Midtown,2,Studio,1,1,1,,0
369409,Private room in Midtown,TRAVELERS OASIS IN MID-TOWN MANHATTAN,1 guest · 1 bedroom · 1 bed · 1 shared bath,Wifi · Air conditioning · Kitchen · Heating,$115 ,4.86 (219 reviews)$115 / night$115 per night,False,40.75822,-73.96329,Private room,Midtown,1,Apartment,1,1,1,4.86 ,219
12561681,Entire rental unit in Upper East Side,"Penthouse 2BR w skylight,terrace, and a roof deck.",5 guests · 2 bedrooms · 3 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$399 ,4.92 (102 reviews)$399 / night$399 per night,True,40.7664,-73.9612,Entire rental unit,Upper East Side,5,Apartment,2,3,1,4.92 ,102
41749492,Entire rental unit in Upper East Side,Modern Upper East Studio Dream Near Q Train,3 guests · Studio · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$120 ,4.44 (9 reviews)$120 / night$120 per night,False,40.77129,-73.95342,Entire rental unit,Upper East Side,3,Studio,1,1,1,4.44,9
43386410,Entire rental unit in Upper East Side,Spacious Studio in Midtown East,4 guests · 1 bedroom · 2 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$140 ,4.65 (37 reviews)$140 / night$140 per night,False,40.76323,-73.95834,Entire rental unit,Upper East Side,4,Apartment,1,2,1,4.65 ,37
12867918,Entire rental unit in Upper East Side,DESIGNER STUDIO NEAR CENTRAL PARK UPPER EAST SIDE,3 guests · Studio · 2 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$109 ,4.61 (23 reviews)$109 / night$109 per night,False,40.7695,-73.9565,Entire rental unit,Upper East Side,3,Studio,1,2,1,4.61 ,23
2254817,Entire rental unit in Upper East Side,"Manhattan 73 St & 3 Ave. Private, Elegant & clean",2 guests · Studio · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$105 ,4.60 (5 reviews)$105 / night$105 per night,True,40.77077,-73.9599,Entire rental unit,Upper East Side,2,Studio,1,1,1,4.60,5
13238362,Entire loft in Upper West Side,Elegant Loft 1 Bedroom/1 Bath in Upper West Side,3 guests · 1 bedroom · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$129 ,4.93 (15 reviews)$129 / night$129 per night,True,40.7839,-73.9905,Entire loft,Upper West Side,3,Apartment,1,1,1,4.93 ,15
40536570,Entire rental unit in Upper East Side,2 BEDROOM-UPPER EAST SIDE-CONTEMPORARY INDUSTRIAL,4 guests · 2 bedrooms · 2 beds · 1 bath,Wifi · Air conditioning · Kitchen,$250 ,4.86 (14 reviews)$250 / night$250 per night,False,40.7687,-73.95221,Entire rental unit,Upper East Side,4,Apartment,2,2,1,4.86 ,14
48645294,Private room in Manhattan,Private Bedroom in Beautiful Upper East Side Apt.,2 guests · 1 bedroom · 1 bed · 1 shared bath,Wifi · Air conditioning · Kitchen · Heating,$108 ,5.0 (18 reviews)$108 / night$108 per night,True,40.78373,-73.94457,Private room,Manhattan,2,Apartment,1,1,1,5.0 ,18
42688012,Entire rental unit in Upper East Side,★ NEWLY RENOVATED SUNLIT STUDIO ON UpperEastSide ★,3 guests · Studio · 2 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$129 ,5.0 (5 reviews)$129 / night$129 per night,False,40.77081,-73.95471,Entire rental unit,Upper East Side,3,Studio,1,2,1,5.0,5
49341497,Entire rental unit in Upper East Side,"Upper East Side One Bedroom on Charming, Residential Block",3 guests · 1 bedroom · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$160 ,$160 / night$160 per night,False,40.76988,-73.95731,Entire rental unit,Upper East Side,3,Apartment,1,1,1,,0
50698344,Entire rental unit in Upper East Side,Pet-Friendly One Bedroom on the Upper East Side,3 guests · 1 bedroom · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$173 ,$173 / night$173 per night,False,40.77088,-73.95755,Entire rental unit,Upper East Side,3,Apartment,1,1,1,,0
21138717,Entire rental unit in Upper East Side,Beautiful Manhattan Apt with Private Garden!,4 guests · 2 bedrooms · 3 beds · 3 baths,Wifi · Air conditioning · Kitchen · Heating,$556 ,4.74 (48 reviews)$556 / night$556 per night,True,40.77769,-73.94881,Entire rental unit,Upper East Side,4,Apartment,2,3,3,4.74 ,48
51019803,Entire condominium (condo) in Upper West Side,Upper West Studio with private rooftop  terrace,2 guests · Studio · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$137 ,$137 / night$137 per night,False,40.77673200031585,-73.98140703847353,Entire condominium (condo),Upper West Side,2,Studio,1,1,1,,0
45359043,Private room in Upper East Side,Private room close to 4/5/6 trains at 83rd Street,1 guest · 1 bedroom · 1 bed · 1 bath,Wifi · Kitchen · Heating,$63 ,$63 / night$63 per night,False,40.77392,-73.94641,Private room,Upper East Side,1,Apartment,1,1,1,,0
46926058,Entire rental unit in Upper East Side,Luxury STUDIO Upper East Side Apt ~W&D in unit~,2 guests · Studio · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$199 ,4.67 (3 reviews)$199 / night$199 per night,False,40.77392,-73.94977,Entire rental unit,Upper East Side,2,Studio,1,1,1,4.67,3
23131496,Entire rental unit in Kips Bay,Beautiful stylish studio in Midtown,2 guests · 1 bedroom · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$382 ,4.76 (77 reviews)$382 / night$382 per night,False,40.73775,-73.97818,Entire rental unit,Kips Bay,2,Apartment,1,1,1,4.76 ,77
35186258,Entire rental unit in Manhattan,"Nice, cozy Studio in Midtown Manhattan NO PARTY",3 guests · Studio · 3 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$165 ,4.77 (52 reviews)$165 / night$165 per night,False,40.74322,-73.98302,Entire rental unit,Manhattan,3,Studio,1,3,1,4.77 ,52
19993470,Entire loft in Noho,Classic Manhattan Loft Apartment w/ Outdoor Deck,3 guests · 1 bedroom · 2 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$194 ,4.69 (29 reviews)$194 / night$194 per night,True,40.7296,-73.9933,Entire loft,Noho,3,Apartment,1,2,1,4.69 ,29
39885538,Private room in Manhattan,Cozy 1 BR in prime Gramercy Park neighborhood,2 guests · 1 bedroom · 2 beds · 1 shared bath,Wifi · Air conditioning · Kitchen · Heating,$200 ,4.83 (18 reviews)$200 / night$200 per night,False,40.73657,-73.98265,Private room,Manhattan,2,Apartment,1,2,1,4.83 ,18
12006770,Private room in Manhattan,East Village- The location,2 guests · 1 bedroom · 1 bed · 1 shared bath,Wifi · Air conditioning · Kitchen · Heating,$110 ,4.99 (68 reviews)$110 / night$110 per night,False,40.73293,-73.98574,Private room,Manhattan,2,Apartment,1,1,1,4.99 ,68
15465050,Private room in Manhattan,"Full Size Bed, Private Bathroom & Shower",2 guests · 1 bedroom · 1 bed · 1 bath,Air conditioning · Heating,$100 ,4.32 (114 reviews)$100 / night$100 per night,False,40.73416,-73.98667,Private room,Manhattan,2,Apartment,1,1,1,4.32 ,114
314982,Private room in East Village,Share in NYC's trendy East Village,2 guests · 1 bedroom · 1 bed · 1 shared bath,Wifi · Kitchen · Heating,$79 ,4.74 (151 reviews)$79 / night$79 per night,False,40.7322,-73.9868,Private room,East Village,2,Apartment,1,1,1,4.74 ,151
49364284,Entire rental unit in East Village,Beautiful East Village Studio with Seating Area,1 guest · Studio · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$120 ,$120 / night$120 per night,True,40.72586,-73.98735,Entire rental unit,East Village,1,Studio,1,1,1,,0
39484704,Entire rental unit in Kips Bay,newly renovated studio! Prime gramercy! W/D,3 guests · Studio · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$145 ,$145 / night$145 per night,False,40.73854,-73.98167,Entire rental unit,Kips Bay,3,Studio,1,1,1,,0
9657,Entire rental unit in East Village,Modern 1 BR / NYC / East Village,2 guests · 1 bedroom · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$193 ,4.69 (39 reviews)$193 / night$193 per night,True,40.72712,-73.98598,Entire rental unit,East Village,2,Apartment,1,1,1,4.69 ,39
45349686,Entire rental unit in Kips Bay,A Large Manhattan Outdoor GEM!,9 guests · 4 bedrooms · 5 beds · 1.5 baths,Wifi · Air conditioning · Kitchen · Heating,$353 ,4.50 (10 reviews)$353 / night$353 per night,False,40.73825,-73.98071,Entire rental unit,Kips Bay,9,Apartment,4,5,1,4.50 ,10
49128418,Entire rental unit in New York,Vibrant One Bedroom near Madison Square Park,3 guests · 1 bedroom · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$285 ,$285 / night$285 per night,False,40.74429,-73.98521,Entire rental unit,New York,3,Apartment,1,1,1,,0
33387469,Entire rental unit in Kips Bay,Private New apartment in the heart of Manhattan,4 guests · 1 bedroom · 2 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$350 ,4.91 (56 reviews)$350 / night$350 per night,True,40.74135,-73.98297,Entire rental unit,Kips Bay,4,Apartment,1,2,1,4.91 ,56
50481887,Entire rental unit in West Village,"Lovely, sun-lit one bedroom in the West Village",2 guests · 1 bedroom · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen,$240 ,$240 / night$240 per night,False,40.73762,-74.0051,Entire rental unit,West Village,2,Apartment,1,1,1,,0
36426276,Entire condominium (condo) in West Village,Studio on West Village's Best Block,2 guests · Studio · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$91 ,4.73 (12 reviews)$91 / night$91 per night,False,40.73555,-74.00584,Entire condominium (condo),West Village,2,Studio,1,1,1,4.73 ,12
13044689,Entire rental unit in Manhattan,Chelsea 1 Bedroom 2 Bath Apt in doorman/elev bldg,3 guests · 1 bedroom · 1 bed · 2 baths,Wifi · Air conditioning · Kitchen · Heating,$262 ,4.83 (6 reviews)$262 / night$262 per night,False,40.74434,-74.00488,Entire rental unit,Manhattan,3,Apartment,1,1,2,4.83,6
35545434,Room in boutique hotel in Union Square,Lovely Georgian Studio in the Heart of Chelsea,2 guests · 1 bedroom · 1 bed · 1 private bath,Wifi · Air conditioning · Heating,$159 ,4.49 (217 reviews)$159 / night$159 per night,False,40.73968,-73.99494,Room,Union Square,2,Apartment,1,1,1,4.49 ,217
45969002,Entire rental unit in Union Square,Charming 1 BR with outstanding location,2 guests · 1 bedroom · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$285 ,4.92 (25 reviews)$285 / night$285 per night,True,40.73844,-73.99585,Entire rental unit,Union Square,2,Apartment,1,1,1,4.92 ,25
49565858,Hotel room in Hell's Kitchen,Arlo Midtown - Accessible King Room,2 guests · 1 bedroom · 1 bed · 1 private bath,Wifi · Air conditioning · Heating,$138 ,4.94 (17 reviews)$138 / night$138 per night,False,40.75507,-73.99497,Hotel room,Hell's Kitchen,2,Apartment,1,1,1,4.94 ,17
42609306,Shared room in Manhattan,PRIME Location! FEMALE only shared space B,1 guest · 1 bedroom · 2 beds · 1 shared bath,Wifi · Air conditioning · Heating,$49 ,5.0 (5 reviews)$49 / night$49 per night,True,40.74708,-73.98934,Shared room,Manhattan,1,Apartment,1,2,1,5.0,5
50369794,Entire rental unit in Hell's Kitchen,Midtown West 1 Bedroom Apartment near Everything,2 guests · 1 bedroom · 2 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$90 ,$90 / night$90 per night,False,40.75654,-73.99551,Entire rental unit,Hell's Kitchen,2,Apartment,1,2,1,,0
50323288,Entire rental unit in West Village,Beautiful studio in West village,2 guests · Studio · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$200 ,$200 / night$200 per night,False,40.73747,-74.0051,Entire rental unit,West Village,2,Studio,1,1,1,,0
13009244,Entire rental unit in West Village,"Real 1-BR Home in West Village, Central yet Quiet!",3 guests · 1 bedroom · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$170 ,4.90 (82 reviews)$170 / night$170 per night,True,40.73837,-74.00027,Entire rental unit,West Village,3,Apartment,1,1,1,4.90 ,82
31978555,Entire rental unit in Manhattan,Chelsea Artist's Apartment with a Balcony,4 guests · 2 bedrooms · 3 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$395 ,5.0 (5 reviews)$395 / night$395 per night,False,40.74209,-73.99889,Entire rental unit,Manhattan,4,Apartment,2,3,1,5.0,5
41134066,Entire rental unit in West Village,2BR~Prime West village~ Newly furnished~Best value,5 guests · 2 bedrooms · 3 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$250 ,$250 / night$250 per night,False,40.73373,-74.00654,Entire rental unit,West Village,5,Apartment,2,3,1,,0
34508183,Entire rental unit in West Village,"Quiet, Top Floor Apt in West Village Townhouse",4 guests · 2 bedrooms · 2 beds · 1.5 baths,Wifi · Air conditioning · Kitchen · Heating,$220 ,5.0 (6 reviews)$220 / night$220 per night,True,40.73044,-74.00616,Entire rental unit,West Village,4,Apartment,2,2,1,5.0,6
37140722,Room in boutique hotel in Soho,"NoMo SoHo, Classic King Room",2 guests · 1 bedroom · 1 bed · 1 private bath,Wifi · Air conditioning · Heating,$153 ,4.38 (13 reviews)$153 / night$153 per night,False,40.7198,-74,Room,Soho,2,Apartment,1,1,1,4.38 ,13
43691688,Entire rental unit in Soho,"Large, Bright, Clean/Renovated 1Bd on Quiet Street",2 guests · 1 bedroom · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$149 ,5.0 (4 reviews)$149 / night$149 per night,True,40.7257,-74.0032,Entire rental unit,Soho,2,Apartment,1,1,1,5.0,4
10941762,Entire loft in Manhattan,New Museum 2 BR Loft,3 guests · 2 bedrooms · 2 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$395 ,4.87 (75 reviews)$395 / night$395 per night,True,40.72271,-73.99262,Entire loft,Manhattan,3,Apartment,2,2,1,4.87 ,75
3687172,Entire rental unit in Soho,Enchanting Studio in West Village,2 guests · Studio · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$190 ,4.65 (20 reviews)$190 / night$190 per night,False,40.72704,-74.00085,Entire rental unit,Soho,2,Studio,1,1,1,4.65 ,20
15966974,Entire rental unit in Soho,Bright apartment in West SoHo with Roof Access,4 guests · 1 bedroom · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$225 ,4.63 (19 reviews)$225 / night$225 per night,False,40.72658,-74.00248,Entire rental unit,Soho,4,Apartment,1,1,1,4.63 ,19
13495558,Entire rental unit in Soho,Bright apartment in Soho with roof access,4 guests · 1 bedroom · 2 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$366 ,4.71 (38 reviews)$366 / night$366 per night,False,40.72805,-74.00266,Entire rental unit,Soho,4,Apartment,1,2,1,4.71 ,38
1656539,Private room in West Village,"Safe townhouse suite, private bath, garden use",1 guest · 1 bedroom · 1 bed · 1 private bath,Wifi · Heating,$119 ,4.63 (247 reviews)$119 / night$119 per night,True,40.72986,-74.00299,Private room,West Village,1,Apartment,1,1,1,4.63 ,247
37122502,Room in boutique hotel in East Village,Amazing Micro Unit W/ communal rooftop and kitchen,2 guests · 1 bedroom · 1 bed · 1 private bath,Wifi · Air conditioning · Heating,$165 ,4.52 (551 reviews)$165 / night$165 per night,False,40.7238,-73.99038,Room,East Village,2,Apartment,1,1,1,4.52 ,551
9806606,Private room in Alphabet City,🌵 Sunset suite 🌾 green yogi palace apt 🌿,1 guest · 1 bedroom · 1 bed · 2 shared baths,Wifi · Air conditioning · Kitchen · Heating,$129 ,4.71 (17 reviews)$129 / night$129 per night,True,40.72202,-73.98256,Private room,Alphabet City,1,Apartment,1,1,2,4.71 ,17
50748961,Entire rental unit in Manhattan,FREEMAN'S HOUSE Charming Studio 1407,2 guests · 1 bedroom · 1 bed · 1 bath,Wifi · Air conditioning · Heating,$143 ,4.80 (5 reviews)$143 / night$143 per night,False,40.72307,-73.99226,Entire rental unit,Manhattan,2,Apartment,1,1,1,4.80,5
49631195,Private room in Manhattan,🏵 Comfy mini yogi-dojo🐉in awesome NYC apt🗽,1 guest · 1 bedroom · 1 bed · 1 shared bath,Wifi · Air conditioning · Kitchen · Heating,$39 ,4.71 (7 reviews)$39 / night$39 per night,True,40.72115,-73.984,Private room,Manhattan,1,Apartment,1,1,1,4.71,7
51493475,Private room in Williamsburg,Brooklyn Bedroom Facing the Bridge in Williamsburg,2 guests · 1 bedroom · 0 beds · 1 shared bath,Wifi · Air conditioning · Kitchen · Heating,$53 ,$53 / night$53 per night,False,40.712040832539216,-73.96719690437105,Private room,Williamsburg,2,Apartment,1,0,1,,0
47451563,Entire rental unit in Manhattan,Fully Furnished 1 Bedroom in the East Village,2 guests · 1 bedroom · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$85 ,$85 / night$85 per night,False,40.71968,-73.98367,Entire rental unit,Manhattan,2,Apartment,1,1,1,,0
16504546,Private room in Manhattan,Sunny Room in Exciting East Village,1 guest · 1 bedroom · 1 bed · 1 shared bath,Wifi · Air conditioning · Kitchen · Heating,$100 ,$100 / night$100 per night,False,40.71354,-74.00537,Private room,Manhattan,1,Apartment,1,1,1,,0
45481829,Entire rental unit in Tribeca,Beautiful Tribeca 1 Bedroom near Parks and Subways,3 guests · 1 bedroom · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$318 ,$318 / night$318 per night,False,40.71508,-74.00683,Entire rental unit,Tribeca,3,Apartment,1,1,1,,0
51017632,Entire rental unit in Manhattan,Studio in Financial District (FiDi),2 guests · 1 bedroom · 0 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$150 ,$150 / night$150 per night,False,40.7055,-74.0095,Entire rental unit,Manhattan,2,Apartment,1,0,1,,0
46753916,Hotel room in South Street Seaport,Perfect Extended Stay 14+ Days Hotel Room,4 guests · 1 bedroom · 2 beds · 1 private bath,Wifi · Air conditioning · Heating,$105 ,$105 / night$105 per night,True,40.70626,-74.00543,Hotel room,South Street Seaport,4,Apartment,1,2,1,,0
48566707,Entire rental unit in Manhattan,Sonder | Battery Park | Superior Studio Apartment w/ Peloton,2 guests · Studio · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$270 ,4.86 (7 reviews)$270 / night$270 per night,False,40.70511,-74.01466,Entire rental unit,Manhattan,2,Studio,1,1,1,4.86,7
30393882,Entire rental unit in Manhattan,"Smart FiDi Studio w/ Gym, Roofdeck + Speakeasy by Blueground",2 guests · Studio · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$242 ,$242 / night$242 per night,False,40.7056,-74.0084,Entire rental unit,Manhattan,2,Studio,1,1,1,,0
46414136,Hotel room in South Street Seaport,Beautiful 2 Double Bed Hotel Room,4 guests · 1 bedroom · 2 beds · 1 private bath,Wifi · Air conditioning · Heating,$161 ,4.83 (63 reviews)$161 / night$161 per night,True,40.70639,-74.00426,Hotel room,South Street Seaport,4,Apartment,1,2,1,4.83 ,63
46829934,Hotel room in Manhattan,Water View King Bed Hotel Room,2 guests · 1 bedroom · 1 bed · 1 private bath,Wifi · Air conditioning · Heating,$206 ,4.85 (41 reviews)$206 / night$206 per night,True,40.70449,-74.00513,Hotel room,Manhattan,2,Apartment,1,1,1,4.85 ,41
45973275,Room in boutique hotel in Manhattan,"Gild Hall - Luxury Hotel, Premium King Guestroom",2 guests · 1 bedroom · 1 bed · 1 private bath,Wifi · Air conditioning · Heating,$249 ,4.33 (21 reviews)$249 / night$249 per night,False,40.70709,-74.00828,Room,Manhattan,2,Apartment,1,1,1,4.33 ,21
38236841,Entire serviced apartment in Manhattan,The Residences at W New York - Downtown - Apt 27F,2 guests · 1 bedroom · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$180 ,$180 / night$180 per night,False,40.70887,-74.01284,Entire serviced apartment,Manhattan,2,Apartment,1,1,1,,0
51582673,Entire rental unit in Manhattan,Studio in Little Italy,2 guests · Studio · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$105 ,$105 / night$105 per night,False,40.71971949056607,-73.99372199407273,Entire rental unit,Manhattan,2,Studio,1,1,1,,0
